locatie;UN;Product;batch;aantal;verdiep
HK01001;000095077231;H000025889;980305B255;128.250;01
HL05802;000095077424;H000025889;980305B247;137.980;02
HJ01703;000095077423;H000025889;980305B245;135.040;03
HL05505;000095077430;H000025889;980305B244;134.770;05
HL05603;000095077418;H000025889;980305B245;130.230;03
HL05602;000095077425;H000025889;980305B250;132.160;02
HL05801;000095077417;H000025889;980305B244;130.740;01
HL05901;000095077434;H000025889;980305B403;130.770;01
HL05902;000095077420;H000025889;980305B250;134.170;02
HL06001;000095077432;H000025889;980305B247;127.900;01
HL06002;000095077426;H000025889;980305B403;135.370;02
HK01203;000095062164;H000025889;980305B337;129.820;03
HL04705;000095062152;H000025889;980305A296;137.260;05
HL04704;000095062150;H000025889;980305A292;132.970;04
HL04605;000095062180;H000025889;980305B337;135.400;05
HL04604;000095062154;H000025889;980305A298;136.380;04
HL04505;000095062153;H000025889;980305A297;143.340;05
HJ01301;000095062167;H000025889;980305A293;126.420;01
HK01204;000095062178;H000025889;980305B335;134.090;04
HK01303;000095062163;H000025889;980305B336;133.220;03
HL04803;000095062174;H000025889;980305B320;67.440;03
HK01302;000095062169;H000025889;980305A297;123.430;02
HK01301;000095062161;H000025889;980305B323;128.580;01
HK01202;000095062173;H000025889;980305B319;131.310;02
HK01201;000095062162;H000025889;980305B335;131.120;01
HL05203;000095062165;H000025889;980305A291;135.240;03
HL05103;000095062159;H000025889;980305B321;129.460;03
HL05003;000095062175;H000025889;980305B321;136.510;03
HL04903;000095062149;H000025889;980305A291;131.020;03
HL04603;000095062171;H000025889;980305B317;127.260;03
HL04703;000095062155;H000025889;980305B317;139.550;03
HL05202;000095062179;H000025889;980305B336;131.980;02
HJ01104;000095062158;H000025889;980305B320;136.640;04
HJ01105;000095062177;H000025889;980305B323;136.770;05
HJ00605;000095062157;H000025889;980305B319;134.420;05
HL04503;000095062168;H000025889;980305A296;136.110;03
HJ00400;000095062160;H000025889;980305B322;130.920;00
HJ01305;000095062166;H000025889;980305A292;140.840;05
HL04405;000095062151;H000025889;980305A293;134.070;05
HJ00804;000095062176;H000025889;980305B322;135.550;04
HJ01900;000095062156;H000025889;980305B318;137.800;00
HL04401;000095062172;H000025889;980305B318;129.210;01
HL04305;000095062170;H000025889;980305A298;138.070;05
HL04004;000095062243;H000025889;980305B252;135.430;04
HL04005;000095062248;H000025889;980305B265;135.800;05
HK00901;000095062229;H000025889;980305B261;135.750;01
HL04006;000095062245;H000025889;980305B261;131.480;06
HL04102;000095062251;H000025889;980305B278;139.380;02
HL04101;000095062242;H000025889;980305B242;131.910;01
HJ01402;000095062244;H000025889;980305B260;131.570;02
HJ02000;000095062226;H000025889;980305B242;133.260;00
HL04106;000095062252;H000025889;980305B279;132.810;06
HL04105;000095062235;H000025889;980305B278;125.440;05
HL04201;000095062237;H000025889;980305B280;131.660;01
HL04202;000095062236;H000025889;980305B279;133.320;02
HL04204;000095062233;H000025889;980305B267;130.460;04
HI01002;000095062232;H000025889;980305B265;130.660;02
HL04205;000095062238;H000025889;980305B234;130.560;05
HL04301;000095062249;H000025889;980305B267;135.190;01
HJ01004;000095062230;H000025889;980305B262;130.630;04
HL04303;000095062247;H000025889;980305B264;136.550;03
HJ01303;000095062227;H000025889;980305B252;130.420;03
HL04306;000095062231;H000025889;980305B264;130.920;06
HL04406;000095062240;H000025889;980305B238;130.560;06
HJ00200;000095062224;H000025889;980305B238;135.690;00
HI02900;000095062253;H000025889;980305B280;134.610;00
HJ01002;000095062234;H000025889;980305B269;130.160;02
HL04801;000095062241;H000025889;980305B240;128.990;01
HJ00705;000095062223;H000025889;980305B237;133.930;05
HL05001;000095062239;H000025889;980305B237;128.470;01
HL05101;000095062222;H000025889;980305B234;137.790;01
HI03100;000095062246;H000025889;980305B262;135.640;00
HJ00704;000095062225;H000025889;980305B240;136.200;04
HL04802;000095062228;H000025889;980305B260;135.000;02
HJ01106;000095062250;H000025889;980305B269;135.780;06
HJ01001;000095077229;H000025889;980305B298;128.460;01
HK01002;000095077232;H000025889;980305B256;134.940;02
HL03601;000095077233;H000025889;980305B258;133.090;01
HJ03205;000095077215;H000025889;980305B255;137.450;05
HL03602;000095077245;H000025889;980305B298;136.540;02
HL03603;000095077217;H000025889;980305B258;132.390;03
HJ01405;000095077227;H000025889;980305B295;130.810;05
HJ01304;000095077240;H000025889;980305B291;85.710;04
HL03702;000095077243;H000025889;980305B295;135.110;02
HJ03200;000095077226;H000025889;980305B293;133.260;00
HL03706;000095077234;H000025889;980305B285;131.250;06
HL03902;000095077238;H000025889;980305B289;59.520;02
HJ03100;000095077222;H000025889;980305B289;140.440;00
HL03802;000095077235;H000025889;980305B286;123.320;02
HJ03000;000095077219;H000025889;980305B286;139.120;00
HJ02700;000095077224;H000025889;980305B291;130.470;00
HL03806;000095077242;H000025889;980305B293;130.060;06
HJ02100;000095077230;H000025889;980305B308;136.330;00
HL03903;000095077223;H000025889;980305B290;131.980;03
HL03905;000095077237;H000025889;980305B288;141.460;05
HL04001;000095077246;H000025889;980305B308;129.160;01
HL04002;000095077239;H000025889;980305B290;133.100;02
HL04003;000095077218;H000025889;980305B285;133.800;03
HL03605;000095077216;H000025889;980305B256;140.680;05
HL03703;000095077241;H000025889;980305B292;137.250;03
HL03704;000095077236;H000025889;980305B287;136.180;04
HL03705;000095077225;H000025889;980305B292;129.800;05
HL03805;000095077220;H000025889;980305B287;129.680;05
HK02502;000095816521;R000012822;8660601B65;100.000;02
HK02501;000095816670;R000012822;8660601B65;100.000;01
HK02205;000095816515;R000012822;8660601B65;100.000;05
HK02105;000095816700;R000012822;8660601B65;73.200;05
HK02203;000095816694;R000012822;8660601B65;100.000;03
HK02103;000095816688;R000012822;8660601B65;100.000;03
HK02104;000095816682;R000012822;8660601B65;100.000;04
HL05604;000095816676;R000012822;8660601B65;100.000;04
HM07302;000096076166;H000025872;E232062;144000.000;02
HG00100;000096076165;H000025872;E232062;144000.000;00
HG00200;000096076164;H000025872;E232062;144000.000;00
HG00300;000096076163;H000025872;E232062;129000.000;00
HG00400;000096076167;H000025872;E232062;144000.000;00
HG00101;000096076168;H000025872;E232062;144000.000;01
HG00201;000096076169;H000025872;E232062;144000.000;01
HG00301;000096076170;H000025872;E232062;144000.000;01
HK01904;000096074073;R000012822;8660601B67;100.000;04
HK01304;000096074072;R000012822;8660601B66;60.600;04
HK01905;000096074075;R000012822;8660601B69;100.000;05
HK02001;000096130488;R000012822;8660601B66;100.000;01
HK01404;000096130489;R000012822;8660601B66;100.000;04
HK01405;000096130830;R000012822;8660601B68;100.000;05
HK01502;000096130832;R000012822;8660601B68;67.800;02
HK01802;000096130494;R000012822;8660601B66;100.000;02
HK01402;000096130807;R000012822;8660601B67;63.600;02
HK01403;000096130292;R000012822;8660601B69;100.000;03
HK01305;000096130293;R000012822;8660601B69;100.000;05
HK01501;000096130831;R000012822;8660601B68;100.000;01
HK01503;000096130833;R000012822;8660601B68;100.000;03
HK01601;000096130834;R000012822;8660601B68;100.000;01
HK01803;000096130802;R000012822;8660601B67;100.000;03
HK01602;000096130806;R000012822;8660601B67;100.000;02
HK01504;000096130294;R000012822;8660601B69;100.000;04
HK01505;000096130805;R000012822;8660601B67;100.000;05
HK01603;000096130835;R000012822;8660601B68;100.000;03
HK01604;000096130490;R000012822;8660601B66;100.000;04
HK01605;000096130804;R000012822;8660601B67;100.000;05
HK01701;000096130295;R000012822;8660601B69;100.000;01
HK01702;000096130836;R000012822;8660601B68;100.000;02
HK01703;000096130803;R000012822;8660601B67;100.000;03
HK01704;000096130491;R000012822;8660601B66;100.000;04
HK01705;000096130837;R000012822;8660601B68;100.000;05
HK01801;000096130296;R000012822;8660601B69;100.000;01
HK01804;000096130492;R000012822;8660601B66;100.000;04
HK01805;000096130801;R000012822;8660601B67;100.000;05
HK01902;000096130298;R000012822;8660601B69;100.000;02
HK01903;000096130493;R000012822;8660601B66;100.000;03
HK01901;000096130297;R000012822;8660601B69;72.600;01
HM00204;000095991585;H000025872;E231919;144000.000;04
HM00503;000095991587;H000025872;E231919;144000.000;03
HM00505;000095991584;H000025872;E231919;144000.000;05
HM00602;000095991586;H000025872;E231919;144000.000;02
HM00605;000095991582;H000025872;E231919;144000.000;05
HM00803;000095991588;H000025872;E231919;144000.000;03
HM00805;000095991589;H000025872;E231919;144000.000;05
HM00302;000095991583;H000025872;E231919;133000.000;02
HM00901;000095987536;H000025872;E232060;144000.000;01
HM00902;000095987535;H000025872;E232060;144000.000;02
HM01701;000095987537;H000025872;E232060;144000.000;01
HM01702;000095987538;H000025872;E232060;144000.000;02
HM01703;000095987539;H000025872;E232060;144000.000;03
HM01605;000095987540;H000025872;E232060;144000.000;05
HM01604;000095987541;H000025872;E232060;144000.000;04
HM01602;000095987534;H000025872;E232059;144000.000;02
HM01601;000095987527;H000025872;E232059;144000.000;01
HM01505;000095987526;H000025872;E232059;144000.000;05
HM01401;000095987528;H000025872;E232059;144000.000;01
HM01303;000095987525;H000025872;E231922;144000.000;03
HM01302;000095987518;H000025872;E231922;144000.000;02
HM01002;000095987530;H000025872;E232059;144000.000;02
HM00905;000095987524;H000025872;E231922;144000.000;05
HM00903;000095987523;H000025872;E231922;144000.000;03
HM00104;000095987532;H000025872;E232059;144000.000;04
HM00102;000095987529;H000025872;E232059;144000.000;02
HM00501;000095987522;H000025872;E231922;144000.000;01
HG00202;000095987521;H000025872;E231922;144000.000;02
HG00102;000095987520;H000025872;E231922;144000.000;02
HM00702;000095987533;H000025872;E232059;130000.000;02
HM01001;000095987519;H000025872;E231922;133000.000;01
HM01603;000095987542;H000025872;E232060;124000.000;03
HK03104;000096311259;R000012822;8660601B72;100.000;04
HK03105;000096311239;R000012822;8660601B70;100.000;05
HK02902;000096314667;R000012822;8660601B75;100.000;02
HK02706;000096312656;R000012822;8660601B75;100.000;06
HK00606;000096145795;R000012822;8660601B75;100.000;06
HK00704;000096312657;R000012822;8660601B75;64.400;04
HK02805;000096145793;R000012822;8660601B73;63.800;05
HK02903;000096145791;R000012822;8660601B71;100.000;03
HK02904;000096145790;R000012822;8660601B70;100.000;04
HK02806;000096145792;R000012822;8660601B72;66.400;06
HK03002;000096311256;R000012822;8660601B72;100.000;02
HK03003;000096311242;R000012822;8660601B70;63.200;03
HK02905;000096311229;R000012822;8660601B73;100.000;05
HK03001;000096311230;R000012822;8660601B73;100.000;01
HK03004;000096312485;R000012822;8660601B71;100.000;04
HK03005;000096312482;R000012822;8660601B71;100.000;05
HK03006;000096311258;R000012822;8660601B72;100.000;06
HK03101;000096145794;R000012822;8660601B74;100.000;01
HK03102;000096311238;R000012822;8660601B70;100.000;02
HK03103;000096311240;R000012822;8660601B70;100.000;03
HK03203;000096311243;R000012822;8660601B70;100.000;03
HK03204;000096312481;R000012822;8660601B71;66.200;04
HK03201;000096312611;R000012822;8660601B74;100.000;01
HK03202;000096311231;R000012822;8660601B73;100.000;02
HK03205;000096312662;R000012822;8660601B75;100.000;05
HK03206;000096311260;R000012822;8660601B72;100.000;06
HK03701;000096311241;R000012822;8660601B70;100.000;01
HK03702;000096312615;R000012822;8660601B74;100.000;02
HK03703;000096312487;R000012822;8660601B71;100.000;03
HK03704;000096312664;R000012822;8660601B75;100.000;04
HK03705;000096312614;R000012822;8660601B74;100.000;05
HK03706;000096312488;R000012822;8660601B71;100.000;06
HK03803;000096311245;R000012822;8660601B70;100.000;03
HK03801;000096312660;R000012822;8660601B75;100.000;01
HK03802;000096311232;R000012822;8660601B73;100.000;02
HK03804;000096312617;R000012822;8660601B74;100.000;04
HK03901;000096311257;R000012822;8660601B72;100.000;01
HK03902;000096312490;R000012822;8660601B71;100.000;02
HK03805;000096311255;R000012822;8660601B72;100.000;05
HK03806;000096312618;R000012822;8660601B74;100.000;06
HK03903;000096312613;R000012822;8660601B74;100.000;03
HK03904;000096311261;R000012822;8660601B72;100.000;04
HK03905;000096311233;R000012822;8660601B73;100.000;05
HK04001;000096312495;R000012822;8660601B71;100.000;01
HK04004;000096312659;R000012822;8660601B75;100.000;04
HK04005;000096312612;R000012822;8660601B74;77.200;05
HK04002;000096311234;R000012822;8660601B73;100.000;02
HK04003;000096311235;R000012822;8660601B73;100.000;03
HK02901;000096396224;R000012822;8660601B81;100.000;01
HK02106;000096396226;R000012822;8660601B81;100.000;06
HK02702;000096396225;R000012822;8660601B81;100.000;02
HK01706;000096396261;R000012822;8660601B81;100.000;06
HK02701;000096396260;R000012822;8660601B81;100.000;01
HK01206;000096396259;R000012822;8660601B81;100.000;06
HK01106;000096396258;R000012822;8660601B81;46.200;06
HK00401;000096396257;R000012822;8660601B81;100.000;01
HK04102;000096520589;R000012822;8660601B83;100.000;02
HK04404;000096520595;R000012822;8660601B82;50.200;04
HK04705;000096520573;R000012822;8660601B84;100.000;05
HK04006;000096492356;R000012822;8660601B83;100.000;06
HK04704;000096492357;R000012822;8660601B84;100.000;04
HK04101;000096492355;R000012822;8660601B82;100.000;01
HK04103;000096520588;R000012822;8660601B83;100.000;03
HK04702;000096492358;R000012822;8660601B85;100.000;02
HK04703;000096520597;R000012822;8660601B82;100.000;03
HK04106;000096520660;R000012822;8660601B86;100.000;06
HK04104;000096492359;R000012822;8660601B86;100.000;04
HK04105;000096520587;R000012822;8660601B83;100.000;05
HK04201;000096520659;R000012822;8660601B86;100.000;01
HK04204;000096520598;R000012822;8660601B82;100.000;04
HK04205;000096520612;R000012822;8660601B85;100.000;05
HK04202;000096520658;R000012822;8660601B86;34.400;02
HK04301;000096520586;R000012822;8660601B83;100.000;01
HK04302;000096520596;R000012822;8660601B82;100.000;02
HK04304;000096520656;R000012822;8660601B86;100.000;04
HK04303;000096520657;R000012822;8660601B86;100.000;03
HK04305;000096520655;R000012822;8660601B86;100.000;05
HK04401;000096520610;R000012822;8660601B85;100.000;01
HK04402;000096520574;R000012822;8660601B84;100.000;02
HK04306;000096520575;R000012822;8660601B84;100.000;06
HK04605;000096520606;R000012822;8660601B85;100.000;05
HK04405;000096520609;R000012822;8660601B85;100.000;05
HK04406;000096520608;R000012822;8660601B85;100.000;06
HK04403;000096520576;R000012822;8660601B84;28.600;03
HK04501;000096520654;R000012822;8660601B86;100.000;01
HK04502;000096520577;R000012822;8660601B84;100.000;02
HK04503;000096520585;R000012822;8660601B83;65.600;03
HK04504;000096520583;R000012822;8660601B83;100.000;04
HK04602;000096520594;R000012822;8660601B82;100.000;02
HK04505;000096520578;R000012822;8660601B84;100.000;05
HK04603;000096520599;R000012822;8660601B82;100.000;03
HK04601;000096520607;R000012822;8660601B85;100.000;01
HK04606;000096520600;R000012822;8660601B82;100.000;06
HK04604;000096520584;R000012822;8660601B83;100.000;04
HK04701;000096520579;R000012822;8660601B84;100.000;01
HK04203;000096520611;R000012822;8660601B85;46.600;03
HM06300;000096662093;H000025872;E232240;144000.000;00
HL01903;000096662094;H000025872;E232240;144000.000;03
HL01904;000096662095;H000025872;E232240;144000.000;04
HL01905;000096662089;H000025872;E232240;144000.000;05
HL02002;000096662090;H000025872;E232240;144000.000;02
HL02003;000096662092;H000025872;E232240;144000.000;03
HM06100;000096662088;H000025872;E232240;144000.000;00
HL02001;000096662091;H000025872;E232240;126000.000;01
HL00104;000097169621;H000026915;GJ4733;55.010;04
HL05905;000097170394;H000026915;GJ4735;119.660;05
HL01303;000097170412;H000026915;GJ4733;119.010;03
HL05805;000097169622;H000026915;GJ4734;5.470;05
HL05903;000097170402;H000026915;GJ4734;119.090;03
HL05904;000097170400;H000026915;GJ4734;119.560;04
HL01305;000097170411;H000026915;GJ4733;118.950;05
HM04804;000097170393;H000026915;GJ4735;107.960;04
